中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,41 ms,404 Mbps,51712 kB/s
141.144.200.67,443,2a0b:21c0:100a:1b2:0:224f:b042:7d83,DE,Frankfurt,隧道,112 ms,188 Mbps,24064 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,184 Mbps,23552 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,71 ms,530 Mbps,67891 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,301 Mbps,38604 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,25 ms,104 Mbps,13312 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,34 ms,70 Mbps,9067 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,384 Mbps,49152 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,120 ms,180 Mbps,23142 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,17 ms,668 Mbps,85504 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,76 ms,45 Mbps,5870 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,1104 Mbps,141312 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,49 ms,50 Mbps,6434 kB/s
192.9.138.241,443,192.9.138.241,US,386 Mbps,49459 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,65 ms,2 Mbps,256 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,115 ms,136 Mbps,17510 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,60 ms,476 Mbps,60928 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,51 ms,497 Mbps,63692 kB/s
141.147.79.170,443,2a0b:21c0:1007:cb:0:c84d:f892:ec13,DE,Amsterdam,隧道,133 ms,180 Mbps,23142 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,61 ms,45 Mbps,5800 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,93 ms,53 Mbps,6807 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,84 ms,490 Mbps,62771 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,148 Mbps,18944 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,84 ms,330 Mbps,42291 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,19 ms,0 Mbps,125 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,121 ms,215 Mbps,27545 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,440 Mbps,56320 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,201 Mbps,25804 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,234 ms,2 Mbps,342 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,244 Mbps,31334 kB/s
132.145.242.62,443,2a0b:21c0:1007:ca:0:698c:6822:551c,DE,Frankfurt,隧道,137 ms,151 Mbps,19353 kB/s
47.74.42.114,443,47.74.42.114,JP,Tokyo,中转,152 ms,148 Mbps,18944 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,110 ms,39 Mbps,5110 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,117 ms,42 Mbps,5471 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,48 Mbps,6234 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,125 ms,184 Mbps,23552 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,112 ms,53 Mbps,6869 kB/s
138.2.180.175,443,2606:f240:f00:5a42:0:a1a1:bb0b:bb4b,US,Frankfurt,隧道,112 ms,184 Mbps,23654 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,139 ms,195 Mbps,24985 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,122 ms,33 Mbps,4349 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,432 Mbps,55296 kB/s
193.123.39.64,443,163.123.193.23,DE,Frankfurt,隧道,114 ms,189 Mbps,24268 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,133 ms,231 Mbps,29593 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,118 ms,191 Mbps,24473 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,90 ms,7 Mbps,1002 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,120 Mbps,15462 kB/s
8.219.13.212,443,8.219.96.61,SG,Singapore,隧道,299 ms,53 Mbps,6838 kB/s
130.162.212.84,443,98.98.156.14,DE,Frankfurt,隧道,154 ms,108 Mbps,13824 kB/s
141.147.17.1,443,163.123.193.7,DE,Frankfurt,隧道,116 ms,180 Mbps,23040 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,247 ms,37 Mbps,4807 kB/s
8.219.162.141,443,8.222.210.246,SG,Singapore,隧道,262 ms,49 Mbps,6363 kB/s
8.220.204.23,443,8.220.204.23,KR,Seoul,中转,199 ms,96 Mbps,12288 kB/s
143.47.188.53,443,163.123.193.9,DE,Frankfurt,隧道,124 ms,180 Mbps,23142 kB/s
8.219.209.248,443,47.236.1.53,SG,Singapore,隧道,284 ms,49 Mbps,6290 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,234 ms,79 Mbps,10137 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,201 ms,37 Mbps,4837 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,275 ms,1 Mbps,140 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,220 ms,34 Mbps,4424 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,238 ms,71 Mbps,9102 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,211 ms,13 Mbps,1756 kB/s
8.222.201.159,443,47.236.51.143,SG,Singapore,隧道,283 ms,50 Mbps,6525 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,208 ms,106 Mbps,13619 kB/s
8.219.140.63,443,47.236.51.143,SG,Singapore,隧道,249 ms,44 Mbps,5691 kB/s
8.219.106.43,443,47.236.1.53,SG,Singapore,隧道,278 ms,49 Mbps,6374 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,253 ms,34 Mbps,4446 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,258 ms,75 Mbps,9619 kB/s
8.219.118.2,443,8.219.142.198,SG,Singapore,隧道,325 ms,49 Mbps,6280 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,36 Mbps,4692 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,258 ms,32 Mbps,4132 kB/s
8.222.235.240,443,8.222.236.107,SG,Singapore,隧道,251 ms,47 Mbps,6090 kB/s
8.219.219.204,443,8.222.210.246,SG,Singapore,隧道,267 ms,46 Mbps,6000 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,0 Mbps,83 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,186 ms,90 Mbps,11571 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,246 ms,21 Mbps,2799 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,211 ms,17 Mbps,2234 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,261 ms,69 Mbps,8886 kB/s
8.222.225.174,443,8.222.207.55,SG,Singapore,隧道,272 ms,53 Mbps,6793 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,226 ms,70 Mbps,8999 kB/s
8.219.254.109,443,47.236.58.234,SG,Singapore,隧道,285 ms,52 Mbps,6760 kB/s
8.219.142.36,443,8.222.210.246,SG,Singapore,隧道,249 ms,49 Mbps,6293 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,291 ms,77 Mbps,9932 kB/s
8.219.237.224,443,47.236.1.53,SG,Singapore,隧道,293 ms,49 Mbps,6388 kB/s
8.219.97.247,443,47.236.58.234,SG,Singapore,隧道,261 ms,49 Mbps,6294 kB/s
8.222.160.1,443,8.222.207.55,SG,Singapore,隧道,268 ms,49 Mbps,6281 kB/s
8.222.194.147,443,8.222.222.65,SG,Singapore,隧道,255 ms,46 Mbps,5896 kB/s
8.219.172.60,443,47.236.58.234,SG,Singapore,隧道,273 ms,46 Mbps,5988 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,224 ms,0 Mbps,31 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,62 ms,108 Mbps,13926 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,7 Mbps,968 kB/s
141.144.203.41,443,2a0b:21c0:100a:1b2:0:bbd9:6267:c540,DE,Frankfurt,隧道,139 ms,118 Mbps,15155 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,143 ms,203 Mbps,26009 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,186 ms,46 Mbps,5907 kB/s
